#	X(I)	Y(X)	Y'(X)	
Model	ARR_DATA(I)	Integral(3.602,3.420)		
689	1415064.605	5806.451	0.000	
690	1423823.115	5779.550	0.000	
691	1432864.941	5756.912	0.000	
692	1441923.142	5730.448	0.000	
693	1451022.168	5705.659	0.000	
694	1460149.811	5682.092	0.000	
695	1469553.270	5644.343	0.000	
696	1478726.524	5619.788	0.000	
697	1487940.756	5589.427	0.000	
698	1497433.138	5572.452	0.000	
699	1506955.701	5523.132	0.000	
700	1516521.003	5525.507	0.000	
701	1526103.971	5470.978	0.000	
702	1535717.121	5459.415	0.000	
703	1545360.454	5434.262	0.000	
704	1555033.968	5413.023	0.000	
705	1565005.518	5390.479	0.000	
706	1574740.229	5337.086	0.000	
707	1584774.661	5333.042	0.000	
708	1594570.569	5291.710	0.000	
709	1604667.884	5277.978	0.000	
710	1614797.068	5244.194	0.000	
711	1625218.080	5219.381	0.000	
712	1635411.815	5203.113	0.000	
713	1645637.420	5173.203	0.000	
714	1656157.315	5142.391	0.000	
715	1666447.471	5113.500	0.000	
716	1677046.771	5096.714	0.000	
717	1687666.426	5051.442	0.000	
718	1698319.599	5018.577	0.000	
719	1709019.619	5017.477	0.000	
720	1719739.869	4978.658	0.000	
721	1730775.318	4938.997	0.000	
722	1741576.935	4931.925	0.000	
723	1752682.115	4904.604	0.000	
724	1763538.230	4879.704	0.000	
725	1774713.098	4865.144	0.000	
726	1785923.260	4822.018	0.000	
727	1797168.715	4790.626	0.000	
728	1808449.464	4767.478	0.000	
729	1820054.362	4755.271	0.000	
730	1831406.598	4711.601	0.000	
731	1843070.962	4687.264	0.000	
732	1854786.240	4665.948	0.000	
733	1866524.704	4629.257	0.000	
734	1878314.170	4624.496	0.000	
735	1890140.751	4587.926	0.000	
736	1901990.386	4551.657	0.000	
737	1913891.155	4540.380	0.000	
738	1926112.042	4503.426	0.000	
739	1938087.920	4481.098	0.000	
740	1950385.695	4450.491	0.000	
741	1962722.362	4431.230	0.000	
742	1975097.924	4409.456	0.000	
743	1987512.378	4380.781	0.000	
744	2000268.545	4366.231	0.000	
745	2012761.730	4318.571	0.000	
746	2025598.540	4311.572	0.000	
747	2038170.456	4277.446	0.000	
748	2051087.907	4245.332	0.000	
749	2064046.163	4225.102	0.000	
750	2077045.224	4198.688	0.000	
751	2090379.914	4182.292	0.000	
752	2103461.506	4163.103	0.000	
753	2116583.902	4103.355	0.000	
754	2130044.711	4091.525	0.000	
755	2143563.117	4064.650	0.000	
756	2157109.308	4052.937	0.000	
757	2170698.168	4014.441	0.000	
758	2184344.765	3984.315	0.000	
759	2198336.465	3963.658	0.000	
760	2212054.364	3949.204	0.000	
761	2226134.390	3914.116	0.000	
762	2239953.873	3889.243	0.000	
763	2254122.273	3868.700	0.000	
764	2268335.341	3853.566	0.000	
765	2282901.180	3815.788	0.000	
766	2297204.549	3795.534	0.000	
767	2311552.586	3760.150	0.000	
768	2326271.858	3731.991	0.000	
769	2341022.245	3707.918	0.000	
770	2355834.898	3686.802	0.000	
771	2370694.267	3652.306	0.000	
772	2385584.602	3635.826	0.000	
773	2400537.352	3612.452	0.000	
774	2415853.765	3589.563	0.000	
775	2430900.931	3564.535	0.000	
776	2446313.752	3542.968	0.000	
777	2461775.280	3529.327	0.000	
778	2477285.516	3493.130	0.000	
779	2492844.459	3472.895	0.000	
780	2508791.244	3444.648	0.000	
781	2524448.658	3425.706	0.000	
782	2540496.051	3393.933	0.000	
783	2556594.287	3360.220	0.000	
784	2572743.367	3345.511	0.000	
785	2588943.290	3315.235	0.000	
786	2605177.600	3305.990	0.000	
787	2621825.850	3279.701	0.000	
788	2638179.332	3241.728	0.000	
789	2654915.918	3241.230	0.000	
790	2671705.424	3197.899	0.000	
791	2688564.569	3176.898	0.000	
792	2705459.969	3151.764	0.000	
793	2722761.592	3128.245	0.000	
794	2739780.811	3107.084	0.000	
795	2757191.656	3085.499	0.000	
796	2774657.647	3058.401	0.000	
797	2792178.785	3035.159	0.000	
798	2809755.069	3016.202	0.000	
799	2827386.499	2990.072	0.000	
